tenant_id,cloud_provider,account_id,service_name,region,usage_date,usage_quantity,usage_unit,billed_cost,effective_cost,currency,resource_id,tags
11111111-1111-1111-1111-111111111111,AWS,111111111111,AWS Lambda,us-east-1,2026-04-24,173.35,Hrs,8.6673,8.6673,USD,aws-111111111111-aws_lambda-us-east-1-2026-04-24,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,AWS Lambda,us-east-1,2026-04-25,138.77,Hrs,6.9387,6.9387,USD,aws-111111111111-aws_lambda-us-east-1-2026-04-25,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,AWS Lambda,us-east-1,2026-04-26,133.42,Hrs,6.671,6.671,USD,aws-111111111111-aws_lambda-us-east-1-2026-04-26,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,AWS Lambda,us-east-1,2026-04-27,138.75,Hrs,6.9373,6.9373,USD,aws-111111111111-aws_lambda-us-east-1-2026-04-27,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,AWS Lambda,us-east-1,2026-04-28,174.28,Hrs,8.7142,8.7142,USD,aws-111111111111-aws_lambda-us-east-1-2026-04-28,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,AWS Lambda,us-east-1,2026-04-29,171.38,Hrs,8.5689,8.5689,USD,aws-111111111111-aws_lambda-us-east-1-2026-04-29,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,AWS Lambda,us-east-1,2026-04-30,176.3,Hrs,8.8151,8.8151,USD,aws-111111111111-aws_lambda-us-east-1-2026-04-30,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,AWS Lambda,us-east-1,2026-05-01,193.01,Hrs,9.6503,9.6503,USD,aws-111111111111-aws_lambda-us-east-1-2026-05-01,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,AWS Lambda,us-east-1,2026-05-02,107.18,Hrs,5.3592,5.3592,USD,aws-111111111111-aws_lambda-us-east-1-2026-05-02,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,AWS Lambda,us-east-1,2026-05-03,122.49,Hrs,6.1243,6.1243,USD,aws-111111111111-aws_lambda-us-east-1-2026-05-03,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,AWS Lambda,us-east-1,2026-05-04,179.79,Hrs,8.9897,8.9897,USD,aws-111111111111-aws_lambda-us-east-1-2026-05-04,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,AWS Lambda,us-east-1,2026-05-05,150.18,Hrs,7.509,7.509,USD,aws-111111111111-aws_lambda-us-east-1-2026-05-05,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,AWS Lambda,us-east-1,2026-05-06,192.53,Hrs,9.6263,9.6263,USD,aws-111111111111-aws_lambda-us-east-1-2026-05-06,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,AWS Lambda,us-east-1,2026-05-07,177.53,Hrs,8.8767,8.8767,USD,aws-111111111111-aws_lambda-us-east-1-2026-05-07,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,AWS Lambda,us-east-1,2026-05-08,184.41,Hrs,9.2204,9.2204,USD,aws-111111111111-aws_lambda-us-east-1-2026-05-08,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,AWS Lambda,us-east-1,2026-05-09,123.8,Hrs,6.1901,6.1901,USD,aws-111111111111-aws_lambda-us-east-1-2026-05-09,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,AWS Lambda,us-east-1,2026-05-10,138.38,Hrs,6.919,6.919,USD,aws-111111111111-aws_lambda-us-east-1-2026-05-10,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,AWS Lambda,us-east-1,2026-05-11,188.32,Hrs,9.4159,9.4159,USD,aws-111111111111-aws_lambda-us-east-1-2026-05-11,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,AWS Lambda,us-east-1,2026-05-12,176.99,Hrs,8.8493,8.8493,USD,aws-111111111111-aws_lambda-us-east-1-2026-05-12,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,AWS Lambda,us-east-1,2026-05-13,177.27,Hrs,8.8636,8.8636,USD,aws-111111111111-aws_lambda-us-east-1-2026-05-13,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,AWS Lambda,us-east-1,2026-05-14,178.04,Hrs,8.902,8.902,USD,aws-111111111111-aws_lambda-us-east-1-2026-05-14,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,AWS Lambda,us-east-1,2026-05-15,162.48,Hrs,8.1239,8.1239,USD,aws-111111111111-aws_lambda-us-east-1-2026-05-15,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,AWS Lambda,us-east-1,2026-05-16,129.55,Hrs,6.4774,6.4774,USD,aws-111111111111-aws_lambda-us-east-1-2026-05-16,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,AWS Lambda,us-east-1,2026-05-17,129.69,Hrs,6.4845,6.4845,USD,aws-111111111111-aws_lambda-us-east-1-2026-05-17,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,AWS Lambda,us-east-1,2026-05-18,180.7,Hrs,9.0348,9.0348,USD,aws-111111111111-aws_lambda-us-east-1-2026-05-18,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,AWS Lambda,us-east-1,2026-05-19,189.63,Hrs,9.4813,9.4813,USD,aws-111111111111-aws_lambda-us-east-1-2026-05-19,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,AWS Lambda,us-east-1,2026-05-20,160.95,Hrs,8.0477,8.0477,USD,aws-111111111111-aws_lambda-us-east-1-2026-05-20,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,AWS Lambda,us-east-1,2026-05-21,174.35,Hrs,8.7174,8.7174,USD,aws-111111111111-aws_lambda-us-east-1-2026-05-21,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,AWS Lambda,us-east-1,2026-05-22,197.28,Hrs,9.8638,9.8638,USD,aws-111111111111-aws_lambda-us-east-1-2026-05-22,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,AWS Lambda,us-east-1,2026-05-23,124.6,Hrs,6.2299,6.2299,USD,aws-111111111111-aws_lambda-us-east-1-2026-05-23,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,AWS Lambda,us-east-1,2026-05-24,123.95,Hrs,6.1975,6.1975,USD,aws-111111111111-aws_lambda-us-east-1-2026-05-24,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,AWS Lambda,us-east-1,2026-05-25,180.04,Hrs,9.0018,9.0018,USD,aws-111111111111-aws_lambda-us-east-1-2026-05-25,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,AWS Lambda,us-east-1,2026-05-26,189.42,Hrs,9.471,9.471,USD,aws-111111111111-aws_lambda-us-east-1-2026-05-26,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,AWS Lambda,us-east-1,2026-05-27,177.86,Hrs,8.8931,8.8931,USD,aws-111111111111-aws_lambda-us-east-1-2026-05-27,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,AWS Lambda,us-east-1,2026-05-28,196.89,Hrs,9.8444,9.8444,USD,aws-111111111111-aws_lambda-us-east-1-2026-05-28,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,AWS Lambda,us-east-1,2026-05-29,190.45,Hrs,9.5225,9.5225,USD,aws-111111111111-aws_lambda-us-east-1-2026-05-29,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,AWS Lambda,us-east-1,2026-05-30,142.89,Hrs,7.1446,7.1446,USD,aws-111111111111-aws_lambda-us-east-1-2026-05-30,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,AWS Lambda,us-east-1,2026-05-31,140.02,Hrs,7.001,7.001,USD,aws-111111111111-aws_lambda-us-east-1-2026-05-31,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,AWS Lambda,us-east-1,2026-06-01,212.38,Hrs,10.6188,10.6188,USD,aws-111111111111-aws_lambda-us-east-1-2026-06-01,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,AWS Lambda,us-east-1,2026-06-02,176.36,Hrs,8.8181,8.8181,USD,aws-111111111111-aws_lambda-us-east-1-2026-06-02,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,AWS Lambda,us-east-1,2026-06-03,150.79,Hrs,7.5396,7.5396,USD,aws-111111111111-aws_lambda-us-east-1-2026-06-03,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,AWS Lambda,us-east-1,2026-06-04,202.92,Hrs,10.1462,10.1462,USD,aws-111111111111-aws_lambda-us-east-1-2026-06-04,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,AWS Lambda,us-east-1,2026-06-05,173.52,Hrs,8.6759,8.6759,USD,aws-111111111111-aws_lambda-us-east-1-2026-06-05,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,AWS Lambda,us-east-1,2026-06-06,136.46,Hrs,6.8228,6.8228,USD,aws-111111111111-aws_lambda-us-east-1-2026-06-06,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,AWS Lambda,us-east-1,2026-06-07,149.68,Hrs,7.4842,7.4842,USD,aws-111111111111-aws_lambda-us-east-1-2026-06-07,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,AWS Lambda,us-east-1,2026-06-08,157.73,Hrs,7.8867,7.8867,USD,aws-111111111111-aws_lambda-us-east-1-2026-06-08,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,AWS Lambda,us-east-1,2026-06-09,163.05,Hrs,8.1526,8.1526,USD,aws-111111111111-aws_lambda-us-east-1-2026-06-09,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,AWS Lambda,us-east-1,2026-06-10,158.22,Hrs,7.9111,7.9111,USD,aws-111111111111-aws_lambda-us-east-1-2026-06-10,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,AWS Lambda,us-east-1,2026-06-11,170.19,Hrs,8.5097,8.5097,USD,aws-111111111111-aws_lambda-us-east-1-2026-06-11,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,AWS Lambda,us-east-1,2026-06-12,188.41,Hrs,9.4207,9.4207,USD,aws-111111111111-aws_lambda-us-east-1-2026-06-12,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,AWS Lambda,us-east-1,2026-06-13,142.45,Hrs,7.1224,7.1224,USD,aws-111111111111-aws_lambda-us-east-1-2026-06-13,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,AWS Lambda,us-east-1,2026-06-14,139.95,Hrs,6.9973,6.9973,USD,aws-111111111111-aws_lambda-us-east-1-2026-06-14,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,AWS Lambda,us-east-1,2026-06-15,162.17,Hrs,8.1085,8.1085,USD,aws-111111111111-aws_lambda-us-east-1-2026-06-15,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,AWS Lambda,us-east-1,2026-06-16,149.27,Hrs,7.4634,7.4634,USD,aws-111111111111-aws_lambda-us-east-1-2026-06-16,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,AWS Lambda,us-east-1,2026-06-17,184.18,Hrs,9.209,9.209,USD,aws-111111111111-aws_lambda-us-east-1-2026-06-17,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,AWS Lambda,us-east-1,2026-06-18,176.73,Hrs,8.8363,8.8363,USD,aws-111111111111-aws_lambda-us-east-1-2026-06-18,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,AWS Lambda,us-east-1,2026-06-19,190.69,Hrs,9.5346,9.5346,USD,aws-111111111111-aws_lambda-us-east-1-2026-06-19,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,AWS Lambda,us-east-1,2026-06-20,145.91,Hrs,7.2957,7.2957,USD,aws-111111111111-aws_lambda-us-east-1-2026-06-20,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,AWS Lambda,us-east-1,2026-06-21,139.89,Hrs,6.9947,6.9947,USD,aws-111111111111-aws_lambda-us-east-1-2026-06-21,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,AWS Lambda,us-east-1,2026-06-22,196.0,Hrs,9.7998,9.7998,USD,aws-111111111111-aws_lambda-us-east-1-2026-06-22,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,AWS Lambda,us-east-1,2026-06-23,188.43,Hrs,9.4216,9.4216,USD,aws-111111111111-aws_lambda-us-east-1-2026-06-23,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,AWS Lambda,us-east-1,2026-06-24,193.17,Hrs,9.6587,9.6587,USD,aws-111111111111-aws_lambda-us-east-1-2026-06-24,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,AWS Lambda,us-east-1,2026-06-25,175.13,Hrs,8.7566,8.7566,USD,aws-111111111111-aws_lambda-us-east-1-2026-06-25,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,Amazon CloudFront,us-east-1,2026-03-18,236.55,Hrs,11.8276,11.8276,USD,aws-111111111111-amazon_cloudfront-us-east-1-2026-03-18,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,Amazon CloudFront,us-east-1,2026-03-19,244.14,Hrs,12.2072,12.2072,USD,aws-111111111111-amazon_cloudfront-us-east-1-2026-03-19,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,Amazon CloudFront,us-east-1,2026-03-20,256.52,Hrs,12.8261,12.8261,USD,aws-111111111111-amazon_cloudfront-us-east-1-2026-03-20,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,Amazon CloudFront,us-east-1,2026-03-21,175.12,Hrs,8.7558,8.7558,USD,aws-111111111111-amazon_cloudfront-us-east-1-2026-03-21,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,Amazon CloudFront,us-east-1,2026-03-22,188.63,Hrs,9.4316,9.4316,USD,aws-111111111111-amazon_cloudfront-us-east-1-2026-03-22,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,Amazon CloudFront,us-east-1,2026-03-23,236.66,Hrs,11.8331,11.8331,USD,aws-111111111111-amazon_cloudfront-us-east-1-2026-03-23,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,Amazon CloudFront,us-east-1,2026-03-24,239.89,Hrs,11.9945,11.9945,USD,aws-111111111111-amazon_cloudfront-us-east-1-2026-03-24,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,Amazon CloudFront,us-east-1,2026-03-25,258.63,Hrs,12.9313,12.9313,USD,aws-111111111111-amazon_cloudfront-us-east-1-2026-03-25,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,Amazon CloudFront,us-east-1,2026-03-26,204.17,Hrs,10.2083,10.2083,USD,aws-111111111111-amazon_cloudfront-us-east-1-2026-03-26,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,Amazon CloudFront,us-east-1,2026-03-27,218.03,Hrs,10.9015,10.9015,USD,aws-111111111111-amazon_cloudfront-us-east-1-2026-03-27,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,Amazon CloudFront,us-east-1,2026-03-28,161.05,Hrs,8.0526,8.0526,USD,aws-111111111111-amazon_cloudfront-us-east-1-2026-03-28,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,Amazon CloudFront,us-east-1,2026-03-29,148.83,Hrs,7.4415,7.4415,USD,aws-111111111111-amazon_cloudfront-us-east-1-2026-03-29,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,Amazon CloudFront,us-east-1,2026-03-30,231.1,Hrs,11.5548,11.5548,USD,aws-111111111111-amazon_cloudfront-us-east-1-2026-03-30,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,Amazon CloudFront,us-east-1,2026-03-31,259.39,Hrs,12.9697,12.9697,USD,aws-111111111111-amazon_cloudfront-us-east-1-2026-03-31,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,Amazon CloudFront,us-east-1,2026-04-01,239.5,Hrs,11.9752,11.9752,USD,aws-111111111111-amazon_cloudfront-us-east-1-2026-04-01,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,Amazon CloudFront,us-east-1,2026-04-02,249.34,Hrs,12.467,12.467,USD,aws-111111111111-amazon_cloudfront-us-east-1-2026-04-02,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,Amazon CloudFront,us-east-1,2026-04-03,267.25,Hrs,13.3623,13.3623,USD,aws-111111111111-amazon_cloudfront-us-east-1-2026-04-03,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,Amazon CloudFront,us-east-1,2026-04-04,204.26,Hrs,10.2129,10.2129,USD,aws-111111111111-amazon_cloudfront-us-east-1-2026-04-04,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,Amazon CloudFront,us-east-1,2026-04-05,183.9,Hrs,9.195,9.195,USD,aws-111111111111-amazon_cloudfront-us-east-1-2026-04-05,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,Amazon CloudFront,us-east-1,2026-04-06,273.67,Hrs,13.6836,13.6836,USD,aws-111111111111-amazon_cloudfront-us-east-1-2026-04-06,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,Amazon CloudFront,us-east-1,2026-04-07,249.13,Hrs,12.4563,12.4563,USD,aws-111111111111-amazon_cloudfront-us-east-1-2026-04-07,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,Amazon CloudFront,us-east-1,2026-04-08,231.08,Hrs,11.5541,11.5541,USD,aws-111111111111-amazon_cloudfront-us-east-1-2026-04-08,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,Amazon CloudFront,us-east-1,2026-04-09,236.25,Hrs,11.8125,11.8125,USD,aws-111111111111-amazon_cloudfront-us-east-1-2026-04-09,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,Amazon CloudFront,us-east-1,2026-04-10,218.99,Hrs,10.9497,10.9497,USD,aws-111111111111-amazon_cloudfront-us-east-1-2026-04-10,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,Amazon CloudFront,us-east-1,2026-04-11,173.34,Hrs,8.6668,8.6668,USD,aws-111111111111-amazon_cloudfront-us-east-1-2026-04-11,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,Amazon CloudFront,us-east-1,2026-04-12,181.52,Hrs,9.076,9.076,USD,aws-111111111111-amazon_cloudfront-us-east-1-2026-04-12,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,Amazon CloudFront,us-east-1,2026-04-13,265.58,Hrs,13.279,13.279,USD,aws-111111111111-amazon_cloudfront-us-east-1-2026-04-13,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,Amazon CloudFront,us-east-1,2026-04-14,284.32,Hrs,14.2158,14.2158,USD,aws-111111111111-amazon_cloudfront-us-east-1-2026-04-14,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,Amazon CloudFront,us-east-1,2026-04-15,222.61,Hrs,11.1306,11.1306,USD,aws-111111111111-amazon_cloudfront-us-east-1-2026-04-15,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,Amazon CloudFront,us-east-1,2026-04-16,258.54,Hrs,12.927,12.927,USD,aws-111111111111-amazon_cloudfront-us-east-1-2026-04-16,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,Amazon CloudFront,us-east-1,2026-04-17,230.14,Hrs,11.507,11.507,USD,aws-111111111111-amazon_cloudfront-us-east-1-2026-04-17,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,Amazon CloudFront,us-east-1,2026-04-18,195.72,Hrs,9.7861,9.7861,USD,aws-111111111111-amazon_cloudfront-us-east-1-2026-04-18,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,Amazon CloudFront,us-east-1,2026-04-19,186.86,Hrs,9.3432,9.3432,USD,aws-111111111111-amazon_cloudfront-us-east-1-2026-04-19,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,Amazon CloudFront,us-east-1,2026-04-20,215.23,Hrs,10.7617,10.7617,USD,aws-111111111111-amazon_cloudfront-us-east-1-2026-04-20,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,Amazon CloudFront,us-east-1,2026-04-21,271.3,Hrs,13.5651,13.5651,USD,aws-111111111111-amazon_cloudfront-us-east-1-2026-04-21,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,Amazon CloudFront,us-east-1,2026-04-22,240.69,Hrs,12.0343,12.0343,USD,aws-111111111111-amazon_cloudfront-us-east-1-2026-04-22,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,Amazon CloudFront,us-east-1,2026-04-23,242.49,Hrs,12.1243,12.1243,USD,aws-111111111111-amazon_cloudfront-us-east-1-2026-04-23,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,Amazon CloudFront,us-east-1,2026-04-24,231.98,Hrs,11.5988,11.5988,USD,aws-111111111111-amazon_cloudfront-us-east-1-2026-04-24,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,Amazon CloudFront,us-east-1,2026-04-25,180.58,Hrs,9.0288,9.0288,USD,aws-111111111111-amazon_cloudfront-us-east-1-2026-04-25,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,Amazon CloudFront,us-east-1,2026-04-26,197.37,Hrs,9.8684,9.8684,USD,aws-111111111111-amazon_cloudfront-us-east-1-2026-04-26,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,Amazon CloudFront,us-east-1,2026-04-27,250.97,Hrs,12.5486,12.5486,USD,aws-111111111111-amazon_cloudfront-us-east-1-2026-04-27,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
11111111-1111-1111-1111-111111111111,AWS,111111111111,Amazon CloudFront,us-east-1,2026-04-28,261.92,Hrs,13.0961,13.0961,USD,aws-111111111111-amazon_cloudfront-us-east-1-2026-04-28,"{""source"": ""dummy_data"", ""usage_type"": ""Usage""}"
